股票代码,名称,开始日期,结束日期,涨幅
600631,百联股份,2010-01-04,2010-01-08,0.0
600631,百联股份,2010-01-11,2010-01-15,0.06
600631,百联股份,2010-01-18,2010-01-22,-0.02
600631,百联股份,2010-01-25,2010-01-29,-0.03
600631,百联股份,2010-02-01,2010-02-05,-0.06
600631,百联股份,2010-02-08,2010-02-12,0.04
600631,百联股份,2010-02-22,2010-02-26,0.02
600631,百联股份,2010-03-01,2010-03-05,-0.01
600631,百联股份,2010-03-08,2010-03-12,-0.05
600631,百联股份,2010-03-15,2010-03-19,0.02
600631,百联股份,2010-03-22,2010-03-26,0.0
600631,百联股份,2010-03-29,2010-04-09,0.01
600631,百联股份,2010-04-12,2010-04-16,-0.03
600631,百联股份,2010-04-19,2010-04-23,-0.01
600631,百联股份,2010-04-26,2010-05-07,-0.25
600631,百联股份,2010-05-10,2010-05-14,0.01
600631,百联股份,2010-05-17,2010-05-21,0.01
600631,百联股份,2010-05-24,2010-05-28,0.04
600631,百联股份,2010-05-31,2010-05-31,-0.0
600631,百联股份,2010-06-01,2010-06-01,None
600631,百联股份,2010-06-02,2010-06-04,0.03
600631,百联股份,2010-06-07,2010-06-18,0.02
600631,百联股份,2010-06-21,2010-06-25,0.01
600631,百联股份,2010-06-28,2010-07-02,-0.08
600631,百联股份,2010-07-05,2010-07-09,0.07
600631,百联股份,2010-07-12,2010-07-16,-0.0
600631,百联股份,2010-07-19,2010-11-03,None
600631,百联股份,2010-11-04,2010-11-05,0.1
600631,百联股份,2010-11-08,2010-11-12,-0.1
600631,百联股份,2010-11-15,2010-11-19,-0.01
600631,百联股份,2010-11-22,2010-11-26,0.04
600631,百联股份,2010-11-29,2010-12-03,-0.04
600631,百联股份,2010-12-06,2010-12-10,-0.0
600631,百联股份,2010-12-13,2010-12-14,0.01
600631,百联股份,2010-12-15,2010-12-15,None
600631,百联股份,2010-12-16,2010-12-17,-0.04
600631,百联股份,2010-12-20,2010-12-24,-0.05
600631,百联股份,2010-12-27,2011-01-07,-0.01
600631,百联股份,2011-01-10,2011-01-14,-0.02
600631,百联股份,2011-01-17,2011-01-21,-0.05
600631,百联股份,2011-01-24,2011-01-28,0.04
600631,百联股份,2011-01-31,2011-02-11,0.06
600631,百联股份,2011-02-14,2011-02-18,-0.04
600631,百联股份,2011-02-21,2011-02-25,-0.02
600631,百联股份,2011-02-28,2011-03-04,0.06
600631,百联股份,2011-03-07,2011-03-11,0.02
600631,百联股份,2011-03-14,2011-03-18,-0.03
600631,百联股份,2011-03-21,2011-03-25,-0.01
600631,百联股份,2011-03-28,2011-04-08,-0.03
600631,百联股份,2011-04-11,2011-04-14,0.01
600631,百联股份,2011-04-15,2011-04-15,None
600631,百联股份,2011-04-18,2011-04-22,0.04
600631,百联股份,2011-04-25,2011-05-06,0.06
600631,百联股份,2011-05-09,2011-05-13,-0.02
600631,百联股份,2011-05-16,2011-05-20,-0.02
600631,百联股份,2011-05-23,2011-05-27,-0.09
600631,百联股份,2011-05-30,2011-06-10,0.04
600631,百联股份,2011-06-13,2011-06-17,0.01
600631,百联股份,2011-06-20,2011-06-23,None
600631,百联股份,2011-06-24,2011-06-24,-0.04
600631,百联股份,2011-06-27,2011-07-01,0.03
600631,百联股份,2011-07-04,2011-07-08,0.04
600631,百联股份,2011-07-11,2011-07-15,0.02
600631,百联股份,2011-07-18,2011-07-22,0.03
600631,百联股份,2011-07-25,2011-07-29,-0.03
600631,百联股份,2011-08-01,2011-08-04,-0.03
600631,百联股份,2011-08-05,2011-08-23,None
