股票代码,名称,开始日期,结束日期,涨幅
003031,N中瓷,2021-01-04,2021-01-08,0.76
003031,N中瓷,2021-01-11,2021-01-15,0.46
003031,N中瓷,2021-01-18,2021-01-22,0.46
003031,N中瓷,2021-01-25,2021-01-29,-0.23
003031,N中瓷,2021-02-01,2021-02-05,-0.04
003031,N中瓷,2021-02-08,2021-02-19,-0.06
003031,N中瓷,2021-02-22,2021-02-26,-0.06
003031,N中瓷,2021-03-01,2021-03-05,0.15
003031,N中瓷,2021-03-08,2021-03-12,-0.12
003031,N中瓷,2021-03-15,2021-03-19,0.13
003031,N中瓷,2021-03-22,2021-03-26,0.08
003031,N中瓷,2021-03-29,2021-04-09,0.11
003031,N中瓷,2021-04-12,2021-04-16,-0.1
003031,N中瓷,2021-04-19,2021-04-19,0.05
