股票代码,名称,开始日期,结束日期,涨幅
002070,众和股份,2016-10-10,2016-10-14,0.06
002070,众和股份,2016-10-17,2016-10-21,0.01
002070,众和股份,2016-10-24,2016-10-28,-0.04
002070,众和股份,2016-10-31,2016-11-04,0.04
002070,众和股份,2016-11-07,2016-11-11,0.05
002070,众和股份,2016-11-14,2016-11-18,-0.04
002070,众和股份,2016-11-21,2016-11-25,-0.03
002070,众和股份,2016-11-28,2016-12-02,-0.03
002070,众和股份,2016-12-05,2016-12-09,0.03
002070,众和股份,2016-12-12,2016-12-16,-0.11
002070,众和股份,2016-12-19,2016-12-23,-0.02
002070,众和股份,2016-12-26,2017-01-06,-0.01
002070,众和股份,2017-01-09,2017-01-13,0.02
002070,众和股份,2017-01-16,2017-01-20,-0.08
002070,众和股份,2017-01-23,2017-02-03,0.01
002070,众和股份,2017-02-06,2017-02-10,0.01
002070,众和股份,2017-02-13,2017-02-17,-0.01
002070,众和股份,2017-02-20,2017-02-24,0.12
002070,众和股份,2017-02-27,2017-03-03,0.06
002070,众和股份,2017-03-06,2017-03-07,None
002070,众和股份,2017-03-08,2017-03-10,-0.03
002070,众和股份,2017-03-13,2017-03-17,0.01
002070,众和股份,2017-03-20,2017-03-24,0.06
002070,众和股份,2017-03-27,2017-04-07,-0.06
002070,众和股份,2017-04-10,2017-04-14,-0.09
002070,众和股份,2017-04-17,2017-04-21,-0.21
002070,众和股份,2017-04-24,2017-04-28,0.01
002070,众和股份,2017-05-02,2017-11-02,None
002070,众和股份,2017-11-03,2017-11-03,0.0
002070,众和股份,2017-11-06,2017-11-10,-0.19
002070,众和股份,2017-11-13,2017-11-15,-0.1
002070,众和股份,2017-11-16,2017-11-17,None
002070,众和股份,2017-11-20,2017-11-24,-0.18
002070,众和股份,2017-11-27,2017-12-01,-0.1
002070,众和股份,2017-12-04,2017-12-08,-0.0
002070,众和股份,2017-12-11,2017-12-15,0.11
002070,众和股份,2017-12-18,2017-12-20,0.18
002070,众和股份,2017-12-21,2017-12-25,None
002070,众和股份,2017-12-26,2017-12-29,-0.05
002070,众和股份,2018-01-02,2018-01-05,-0.03
002070,众和股份,2018-01-08,2018-01-12,-0.07
002070,众和股份,2018-01-15,2018-01-19,-0.06
002070,众和股份,2018-01-22,2018-01-26,0.0
002070,众和股份,2018-01-29,2018-02-01,-0.03
002070,众和股份,2018-02-02,2018-02-22,None
002070,众和股份,2018-02-23,2018-02-23,0.0
002070,众和股份,2018-02-26,2018-03-02,-0.03
002070,众和股份,2018-03-05,2018-03-09,-0.02
002070,众和股份,2018-03-12,2018-03-16,0.06
002070,众和股份,2018-03-19,2018-03-23,-0.01
002070,众和股份,2018-03-26,2018-03-30,0.07
002070,众和股份,2018-04-02,2018-04-04,-0.06
002070,众和股份,2018-04-09,2018-04-20,None
002070,众和股份,2018-04-23,2018-04-27,-0.07
002070,众和股份,2018-05-02,2018-05-14,None
002070,众和股份,2019-05-27,2019-05-31,-0.35
002070,众和股份,2019-06-03,2019-06-06,-0.27
002070,众和股份,2019-06-10,2019-06-14,-0.35
002070,众和股份,2019-06-17,2019-06-21,-0.34
002070,众和股份,2019-06-24,2019-06-28,0.08
002070,众和股份,2019-07-01,2019-07-05,0.16
002070,众和股份,2019-07-08,2019-07-08,0.08
