股票代码,名称,开始日期,结束日期,涨幅
000527,美的电器,2012-04-16,2012-04-20,0.04
000527,美的电器,2012-04-23,2012-04-23,None
000527,美的电器,2012-04-24,2012-05-04,0.07
000527,美的电器,2012-05-07,2012-05-11,-0.03
000527,美的电器,2012-05-14,2012-05-18,0.0
000527,美的电器,2012-05-21,2012-05-25,-0.03
000527,美的电器,2012-05-28,2012-06-01,-0.03
000527,美的电器,2012-06-04,2012-06-08,-0.03
000527,美的电器,2012-06-11,2012-06-15,0.02
000527,美的电器,2012-06-18,2012-06-21,-0.09
000527,美的电器,2012-06-25,2012-06-29,-0.03
000527,美的电器,2012-07-02,2012-07-06,-0.01
000527,美的电器,2012-07-09,2012-07-13,-0.07
000527,美的电器,2012-07-16,2012-07-20,-0.01
000527,美的电器,2012-07-23,2012-07-27,-0.06
000527,美的电器,2012-07-30,2012-08-03,0.03
000527,美的电器,2012-08-06,2012-08-10,0.02
000527,美的电器,2012-08-13,2012-08-17,-0.04
000527,美的电器,2012-08-20,2012-08-24,-0.0
000527,美的电器,2012-08-27,2013-03-29,None
000527,美的电器,2013-04-01,2013-04-03,0.21
000527,美的电器,2013-04-08,2013-04-12,-0.0
000527,美的电器,2013-04-15,2013-04-19,0.06
000527,美的电器,2013-04-22,2013-05-03,0.04
000527,美的电器,2013-05-06,2013-05-10,0.01
000527,美的电器,2013-05-13,2013-05-17,0.01
000527,美的电器,2013-05-20,2013-05-24,-0.04
000527,美的电器,2013-05-27,2013-05-31,-0.02
000527,美的电器,2013-06-03,2013-06-14,-0.09
000527,美的电器,2013-06-17,2013-06-19,0.01
000527,美的电器,2013-06-20,2013-06-27,None
000527,美的电器,2013-06-28,2013-06-28,-0.01
000527,美的电器,2013-07-01,2013-07-05,0.02
000527,美的电器,2013-07-08,2013-07-12,0.01
000527,美的电器,2013-07-15,2013-07-19,-0.03
000527,美的电器,2013-07-22,2013-07-26,0.09
000527,美的电器,2013-07-29,2013-08-02,0.02
000527,美的电器,2013-08-05,2013-08-09,0.05
000527,美的电器,2013-08-12,2013-08-14,-0.03
000527,美的电器,2013-08-15,2013-09-17,None
