股票代码,名称,开始日期,结束日期,涨幅
003032,N传智,2021-01-12,2021-01-15,0.6
003032,N传智,2021-01-18,2021-01-22,0.2
003032,N传智,2021-01-25,2021-01-29,0.11
003032,N传智,2021-02-01,2021-02-05,0.21
003032,N传智,2021-02-08,2021-02-19,-0.05
003032,N传智,2021-02-22,2021-02-26,-0.16
003032,N传智,2021-03-01,2021-03-05,0.07
003032,N传智,2021-03-08,2021-03-12,-0.05
003032,N传智,2021-03-15,2021-03-19,0.03
003032,N传智,2021-03-22,2021-03-26,-0.09
003032,N传智,2021-03-29,2021-04-09,0.13
003032,N传智,2021-04-12,2021-04-16,0.01
003032,N传智,2021-04-19,2021-04-19,0.02
