¹ÉÆ±´úÂë,Ãû³Æ,¿ªÊ¼ÈÕÆÚ,½áÊøÈÕÆÚ,ÕÇ·ù
003036,NÌ©Ì¹,2021-01-28,2021-01-29,0.32
003036,NÌ©Ì¹,2021-02-01,2021-02-05,0.47
003036,NÌ©Ì¹,2021-02-08,2021-02-19,-0.29
003036,NÌ©Ì¹,2021-02-22,2021-02-26,-0.08
003036,NÌ©Ì¹,2021-03-01,2021-03-05,-0.03
003036,NÌ©Ì¹,2021-03-08,2021-03-12,-0.01
003036,NÌ©Ì¹,2021-03-15,2021-03-19,0.24
003036,NÌ©Ì¹,2021-03-22,2021-03-26,-0.06
003036,NÌ©Ì¹,2021-03-29,2021-04-09,1.17
003036,NÌ©Ì¹,2021-04-12,2021-04-16,-0.2
003036,NÌ©Ì¹,2021-04-19,2021-04-19,0.14
