股票代码,名称,开始日期,结束日期,涨幅
000024,招商地产,2010-01-04,2010-01-08,-0.06
000024,招商地产,2010-01-11,2010-01-15,-0.05
000024,招商地产,2010-01-18,2010-01-22,-0.08
000024,招商地产,2010-01-25,2010-01-29,0.01
000024,招商地产,2010-02-01,2010-02-05,-0.03
000024,招商地产,2010-02-08,2010-02-12,0.04
000024,招商地产,2010-02-22,2010-02-26,0.02
000024,招商地产,2010-03-01,2010-03-05,-0.02
000024,招商地产,2010-03-08,2010-03-12,0.03
000024,招商地产,2010-03-15,2010-03-19,0.06
000024,招商地产,2010-03-22,2010-03-26,-0.04
000024,招商地产,2010-03-29,2010-04-09,-0.04
000024,招商地产,2010-04-12,2010-04-16,-0.07
000024,招商地产,2010-04-19,2010-04-23,-0.12
000024,招商地产,2010-04-26,2010-05-07,-0.14
000024,招商地产,2010-05-10,2010-05-14,0.0
000024,招商地产,2010-05-17,2010-05-21,0.05
000024,招商地产,2010-05-24,2010-05-28,-0.03
000024,招商地产,2010-05-31,2010-06-04,-0.05
000024,招商地产,2010-06-07,2010-06-07,None
000024,招商地产,2010-06-08,2010-06-18,0.04
000024,招商地产,2010-06-21,2010-06-25,0.02
000024,招商地产,2010-06-28,2010-07-02,-0.05
000024,招商地产,2010-07-05,2010-07-09,0.09
000024,招商地产,2010-07-12,2010-07-16,0.04
000024,招商地产,2010-07-19,2010-07-23,0.09
000024,招商地产,2010-07-26,2010-07-30,0.08
000024,招商地产,2010-08-02,2010-08-06,-0.04
000024,招商地产,2010-08-09,2010-08-13,0.09
000024,招商地产,2010-08-16,2010-08-20,0.01
000024,招商地产,2010-08-23,2010-08-27,-0.08
000024,招商地产,2010-08-30,2010-09-03,-0.03
000024,招商地产,2010-09-06,2010-09-10,-0.09
000024,招商地产,2010-09-13,2010-09-17,-0.01
000024,招商地产,2010-09-20,2010-09-21,-0.03
000024,招商地产,2010-09-27,2010-10-08,0.07
000024,招商地产,2010-10-11,2010-10-15,0.16
000024,招商地产,2010-10-18,2010-10-22,-0.07
000024,招商地产,2010-10-25,2010-10-29,0.01
000024,招商地产,2010-11-01,2010-11-05,0.03
000024,招商地产,2010-11-08,2010-11-12,-0.14
000024,招商地产,2010-11-15,2010-11-19,-0.02
000024,招商地产,2010-11-22,2010-11-26,0.01
000024,招商地产,2010-11-29,2010-12-03,-0.0
000024,招商地产,2010-12-06,2010-12-10,-0.01
000024,招商地产,2010-12-13,2010-12-17,0.02
000024,招商地产,2010-12-20,2010-12-24,0.08
000024,招商地产,2010-12-27,2011-01-07,0.03
000024,招商地产,2011-01-10,2011-01-14,-0.02
000024,招商地产,2011-01-17,2011-01-21,-0.04
000024,招商地产,2011-01-24,2011-01-28,-0.02
000024,招商地产,2011-01-31,2011-02-11,0.03
000024,招商地产,2011-02-14,2011-02-18,0.01
000024,招商地产,2011-02-21,2011-02-25,-0.02
000024,招商地产,2011-02-28,2011-03-04,0.05
000024,招商地产,2011-03-07,2011-03-11,-0.02
000024,招商地产,2011-03-14,2011-03-18,0.01
000024,招商地产,2011-03-21,2011-03-25,0.06
000024,招商地产,2011-03-28,2011-04-08,0.08
000024,招商地产,2011-04-11,2011-04-11,-0.03
000024,招商地产,2011-04-12,2011-04-12,None
000024,招商地产,2011-04-13,2011-04-15,-0.0
000024,招商地产,2011-04-18,2011-04-22,-0.02
