股票代码,名称,开始日期,结束日期,涨幅
300431,暴风科技,2015-03-12,2015-03-12,None
300431,暴风科技,2015-03-24,2015-03-27,0.45
300431,暴风科技,2015-03-30,2015-04-10,1.14
300431,暴风科技,2015-04-13,2015-04-17,0.46
300431,暴风科技,2015-04-20,2015-04-24,0.46
300431,暴风科技,2015-04-27,2015-04-30,0.33
300431,暴风科技,2015-05-04,2015-05-08,0.41
300431,暴风科技,2015-05-11,2015-05-15,0.13
300431,暴风科技,2015-05-18,2015-05-22,0.25
300431,暴风科技,2015-05-25,2015-05-29,-0.09
300431,暴风科技,2015-06-01,2015-06-05,0.01
300431,暴风科技,2015-06-08,2015-06-10,0.31
300431,暴风科技,2015-06-11,2015-07-10,None
300431,暴风科技,2015-07-13,2015-07-17,-0.34
300431,暴风科技,2015-07-20,2015-07-24,0.05
300431,暴风科技,2015-07-27,2015-07-31,-0.26
300431,暴风科技,2015-08-03,2015-08-07,0.03
300431,暴风科技,2015-08-10,2015-08-14,0.12
300431,暴风科技,2015-08-17,2015-08-21,-0.26
300431,暴风科技,2015-08-24,2015-08-28,-0.01
300431,暴风科技,2015-08-31,2015-09-02,-0.21
300431,暴风科技,2015-09-07,2015-09-11,0.15
300431,暴风科技,2015-09-14,2015-09-18,-0.51
300431,暴风科技,2015-09-21,2015-09-25,0.33
300431,暴风科技,2015-09-28,2015-10-09,0.16
300431,暴风科技,2015-10-12,2015-10-16,0.16
300431,暴风科技,2015-10-19,2015-10-23,0.34
300431,暴风科技,2015-10-26,2015-10-26,0.0
300431,暴风科技,2015-10-27,2016-03-25,None
300431,暴风科技,2016-03-28,2016-04-08,-0.22
300431,暴风科技,2016-04-11,2016-04-15,0.02
300431,暴风科技,2016-04-18,2016-04-22,-0.12
300431,暴风科技,2016-04-25,2016-05-05,0.06
300431,暴风科技,2016-05-06,2016-05-06,None
300431,暴风科技,2016-05-09,2016-05-13,-0.16
300431,暴风科技,2016-05-16,2016-05-20,0.04
300431,暴风科技,2016-05-23,2016-05-27,0.05
300431,暴风科技,2016-05-30,2016-05-30,0.02
300431,暴风科技,2016-05-31,2016-06-07,None
300431,暴风科技,2016-06-08,2016-06-08,-0.03
300431,暴风科技,2016-06-13,2016-06-17,-0.07
300431,暴风科技,2016-06-20,2016-06-24,-0.01
300431,暴风科技,2016-06-27,2016-07-01,0.22
300431,暴风科技,2016-07-04,2016-07-08,-0.02
300431,暴风科技,2016-07-11,2016-07-15,-0.04
300431,暴风科技,2016-07-18,2016-07-22,0.03
300431,暴风科技,2016-07-25,2016-07-29,-0.14
300431,暴风科技,2016-08-01,2016-08-05,0.0
300431,暴风科技,2016-08-08,2016-08-12,0.0
300431,暴风科技,2016-08-15,2016-08-19,0.14
300431,暴风科技,2016-08-22,2016-08-26,-0.03
300431,暴风科技,2016-08-29,2016-09-02,0.03
300431,暴风科技,2016-09-05,2016-09-09,-0.05
300431,暴风科技,2016-09-12,2016-09-14,-0.03
300431,暴风科技,2016-09-19,2016-09-23,-0.01
300431,暴风科技,2016-09-26,2016-09-30,0.01
300431,暴风科技,2016-10-10,2016-10-14,-0.0
300431,暴风科技,2016-10-17,2016-10-21,-0.01
300431,暴风科技,2016-10-24,2016-10-28,-0.01
300431,暴风科技,2016-10-31,2016-11-04,-0.01
